DHSCLUST,ADM1NAME,DHSREGCO,DHSREGNA,URBAN_RURA,REGNAME,OTHREGNA,OTHREGCO,REGCODE,SVYYEAR,REG_ID,flag
350323,West Bengal,336,Nadia,R,Debagarh,Odisha,21,373,2020,NA,NA
350514,West Bengal,336,Nadia,R,Debagarh,Odisha,21,373,2020,NA,NA
350196,West Bengal,336,Nadia,R,Debagarh,Odisha,21,373,2020,NA,NA
350211,West Bengal,336,Nadia,R,Debagarh,Odisha,21,373,2020,NA,NA
350113,West Bengal,336,Nadia,R,Debagarh,Odisha,21,373,2020,NA,NA
350563,West Bengal,336,Nadia,U,Debagarh,Odisha,21,373,2020,NA,NA
350657,West Bengal,336,Nadia,U,Debagarh,Odisha,21,373,2020,NA,NA
350578,West Bengal,336,Nadia,U,Debagarh,Odisha,21,373,2020,NA,NA
350047,West Bengal,336,Nadia,U,Debagarh,Odisha,21,373,2020,NA,NA
350280,West Bengal,336,Nadia,U,Debagarh,Odisha,21,373,2020,NA,NA
350758,West Bengal,336,Nadia,U,Debagarh,Odisha,21,373,2020,NA,NA
350643,West Bengal,336,Nadia,U,Debagarh,Odisha,21,373,2020,NA,NA
350607,West Bengal,336,Nadia,U,Debagarh,Odisha,21,373,2020,NA,NA
350053,West Bengal,336,Nadia,U,Debagarh,Odisha,21,373,2020,NA,NA
350558,West Bengal,336,Nadia,U,Debagarh,Odisha,21,373,2020,NA,NA
350300,West Bengal,337,North Twenty Four Parganas,U,Debagarh,Odisha,21,373,2020,NA,NA
350699,West Bengal,337,North Twenty Four Parganas,R,Sundargarh,Odisha,21,374,2020,NA,NA
350176,West Bengal,337,North Twenty Four Parganas,R,Sundargarh,Odisha,21,374,2020,NA,NA
350274,West Bengal,337,North Twenty Four Parganas,R,Sundargarh,Odisha,21,374,2020,NA,NA
350026,West Bengal,337,North Twenty Four Parganas,R,Sundargarh,Odisha,21,374,2020,NA,NA
350479,West Bengal,337,North Twenty Four Parganas,R,Sundargarh,Odisha,21,374,2020,NA,NA
350299,West Bengal,337,North Twenty Four Parganas,R,Sundargarh,Odisha,21,374,2020,NA,NA
350683,West Bengal,337,North Twenty Four Parganas,R,Sundargarh,Odisha,21,374,2020,NA,NA
350617,West Bengal,337,North Twenty Four Parganas,R,Sundargarh,Odisha,21,374,2020,NA,NA
350324,West Bengal,337,North Twenty Four Parganas,R,Sundargarh,Odisha,21,374,2020,NA,NA
350358,West Bengal,337,North Twenty Four Parganas,R,Sundargarh,Odisha,21,374,2020,NA,NA
350081,West Bengal,337,North Twenty Four Parganas,R,Sundargarh,Odisha,21,374,2020,NA,NA
350693,West Bengal,337,North Twenty Four Parganas,R,Sundargarh,Odisha,21,374,2020,NA,NA
350755,West Bengal,337,North Twenty Four Parganas,R,Sundargarh,Odisha,21,374,2020,NA,NA
350336,West Bengal,337,North Twenty Four Parganas,R,Sundargarh,Odisha,21,374,2020,NA,NA
350504,West Bengal,337,North Twenty Four Parganas,R,Sundargarh,Odisha,21,374,2020,NA,NA
350793,West Bengal,337,North Twenty Four Parganas,R,Sundargarh,Odisha,21,374,2020,NA,NA
350464,West Bengal,337,North Twenty Four Parganas,R,Sundargarh,Odisha,21,374,2020,NA,NA
350754,West Bengal,337,North Twenty Four Parganas,R,Sundargarh,Odisha,21,374,2020,NA,NA
350144,West Bengal,337,North Twenty Four Parganas,R,Sundargarh,Odisha,21,374,2020,NA,NA
350716,West Bengal,337,North Twenty Four Parganas,U,Sundargarh,Odisha,21,374,2020,NA,NA
350250,West Bengal,337,North Twenty Four Parganas,U,Sundargarh,Odisha,21,374,2020,NA,NA
350703,West Bengal,337,North Twenty Four Parganas,U,Sundargarh,Odisha,21,374,2020,NA,NA
350694,West Bengal,337,North Twenty Four Parganas,U,Sundargarh,Odisha,21,374,2020,NA,NA
350681,West Bengal,337,North Twenty Four Parganas,U,Sundargarh,Odisha,21,374,2020,NA,NA
350361,West Bengal,337,North Twenty Four Parganas,U,Sundargarh,Odisha,21,374,2020,NA,NA
350356,West Bengal,337,North Twenty Four Parganas,U,Sundargarh,Odisha,21,374,2020,NA,NA
350072,West Bengal,337,North Twenty Four Parganas,U,Sundargarh,Odisha,21,374,2020,NA,NA
350172,West Bengal,337,North Twenty Four Parganas,U,Sundargarh,Odisha,21,374,2020,NA,NA
350619,West Bengal,337,North Twenty Four Parganas,U,Sundargarh,Odisha,21,374,2020,NA,NA
350616,West Bengal,337,North Twenty Four Parganas,U,Sundargarh,Odisha,21,374,2020,NA,NA
350526,West Bengal,337,North Twenty Four Parganas,U,Sundargarh,Odisha,21,374,2020,NA,NA
350063,West Bengal,337,North Twenty Four Parganas,U,Sundargarh,Odisha,21,374,2020,NA,NA
350496,West Bengal,337,North Twenty Four Parganas,U,Sundargarh,Odisha,21,374,2020,NA,NA
350727,West Bengal,337,North Twenty Four Parganas,U,Sundargarh,Odisha,21,374,2020,NA,NA
350278,West Bengal,337,North Twenty Four Parganas,U,Sundargarh,Odisha,21,374,2020,NA,NA
350604,West Bengal,337,North Twenty Four Parganas,U,Sundargarh,Odisha,21,374,2020,NA,NA
350685,West Bengal,337,North Twenty Four Parganas,U,Sundargarh,Odisha,21,374,2020,NA,NA
350436,West Bengal,338,Hugli,U,Sundargarh,Odisha,21,374,2020,NA,NA
350542,West Bengal,338,Hugli,U,Sundargarh,Odisha,21,374,2020,NA,NA
350824,West Bengal,342,Kolkata,U,Sundargarh,Odisha,21,374,2020,NA,NA
350813,West Bengal,343,South Twenty Four Parganas,R,Sundargarh,Odisha,21,374,2020,NA,NA
350042,West Bengal,338,Hugli,R,Kendujhar,Odisha,21,375,2020,NA,NA
350560,West Bengal,338,Hugli,R,Kendujhar,Odisha,21,375,2020,NA,NA
350469,West Bengal,338,Hugli,R,Kendujhar,Odisha,21,375,2020,NA,NA
350376,West Bengal,338,Hugli,R,Kendujhar,Odisha,21,375,2020,NA,NA
350021,West Bengal,338,Hugli,R,Kendujhar,Odisha,21,375,2020,NA,NA
350706,West Bengal,338,Hugli,R,Kendujhar,Odisha,21,375,2020,NA,NA
350066,West Bengal,338,Hugli,R,Kendujhar,Odisha,21,375,2020,NA,NA
350293,West Bengal,338,Hugli,R,Kendujhar,Odisha,21,375,2020,NA,NA
350104,West Bengal,338,Hugli,R,Kendujhar,Odisha,21,375,2020,NA,NA
350110,West Bengal,338,Hugli,R,Kendujhar,Odisha,21,375,2020,NA,NA
350729,West Bengal,338,Hugli,R,Kendujhar,Odisha,21,375,2020,NA,NA
350338,West Bengal,338,Hugli,R,Kendujhar,Odisha,21,375,2020,NA,NA
350165,West Bengal,338,Hugli,R,Kendujhar,Odisha,21,375,2020,NA,NA
350534,West Bengal,338,Hugli,R,Kendujhar,Odisha,21,375,2020,NA,NA
350350,West Bengal,338,Hugli,R,Kendujhar,Odisha,21,375,2020,NA,NA
350281,West Bengal,338,Hugli,R,Kendujhar,Odisha,21,375,2020,NA,NA
350007,West Bengal,338,Hugli,R,Kendujhar,Odisha,21,375,2020,NA,NA
350365,West Bengal,338,Hugli,R,Kendujhar,Odisha,21,375,2020,NA,NA
350283,West Bengal,338,Hugli,U,Kendujhar,Odisha,21,375,2020,NA,NA
350073,West Bengal,338,Hugli,U,Kendujhar,Odisha,21,375,2020,NA,NA
350407,West Bengal,338,Hugli,U,Kendujhar,Odisha,21,375,2020,NA,NA
350277,West Bengal,338,Hugli,U,Kendujhar,Odisha,21,375,2020,NA,NA
350702,West Bengal,338,Hugli,U,Kendujhar,Odisha,21,375,2020,NA,NA
350658,West Bengal,338,Hugli,U,Kendujhar,Odisha,21,375,2020,NA,NA
350651,West Bengal,338,Hugli,U,Kendujhar,Odisha,21,375,2020,NA,NA
350420,West Bengal,338,Hugli,U,Kendujhar,Odisha,21,375,2020,NA,NA
350155,West Bengal,338,Hugli,U,Kendujhar,Odisha,21,375,2020,NA,NA
350051,West Bengal,338,Hugli,U,Kendujhar,Odisha,21,375,2020,NA,NA
350145,West Bengal,338,Hugli,U,Kendujhar,Odisha,21,375,2020,NA,NA
350032,West Bengal,338,Hugli,U,Kendujhar,Odisha,21,375,2020,NA,NA
350368,West Bengal,338,Hugli,U,Kendujhar,Odisha,21,375,2020,NA,NA
350458,West Bengal,338,Hugli,U,Kendujhar,Odisha,21,375,2020,NA,NA
350601,West Bengal,338,Hugli,U,Kendujhar,Odisha,21,375,2020,NA,NA
350303,West Bengal,338,Hugli,U,Kendujhar,Odisha,21,375,2020,NA,NA
350782,West Bengal,338,Hugli,U,Kendujhar,Odisha,21,375,2020,NA,NA
350048,West Bengal,341,Haora,U,Kendujhar,Odisha,21,375,2020,NA,NA
350608,West Bengal,341,Haora,U,Kendujhar,Odisha,21,375,2020,NA,NA
350251,West Bengal,339,Bankura,R,Mayurbhanj,Odisha,21,376,2020,NA,NA
350391,West Bengal,339,Bankura,R,Mayurbhanj,Odisha,21,376,2020,NA,NA
350640,West Bengal,339,Bankura,R,Mayurbhanj,Odisha,21,376,2020,NA,NA
350298,West Bengal,339,Bankura,R,Mayurbhanj,Odisha,21,376,2020,NA,NA
350507,West Bengal,339,Bankura,R,Mayurbhanj,Odisha,21,376,2020,NA,NA
350728,West Bengal,339,Bankura,R,Mayurbhanj,Odisha,21,376,2020,NA,NA
350134,West Bengal,339,Bankura,R,Mayurbhanj,Odisha,21,376,2020,NA,NA
350369,West Bengal,339,Bankura,R,Mayurbhanj,Odisha,21,376,2020,NA,NA
350118,West Bengal,339,Bankura,R,Mayurbhanj,Odisha,21,376,2020,NA,NA
350586,West Bengal,339,Bankura,R,Mayurbhanj,Odisha,21,376,2020,NA,NA
350773,West Bengal,339,Bankura,R,Mayurbhanj,Odisha,21,376,2020,NA,NA
350205,West Bengal,339,Bankura,R,Mayurbhanj,Odisha,21,376,2020,NA,NA
350382,West Bengal,339,Bankura,R,Mayurbhanj,Odisha,21,376,2020,NA,NA
350818,West Bengal,339,Bankura,R,Mayurbhanj,Odisha,21,376,2020,NA,NA
350103,West Bengal,339,Bankura,R,Mayurbhanj,Odisha,21,376,2020,NA,NA
350687,West Bengal,339,Bankura,R,Mayurbhanj,Odisha,21,376,2020,NA,NA
350006,West Bengal,339,Bankura,R,Mayurbhanj,Odisha,21,376,2020,NA,NA
350080,West Bengal,339,Bankura,R,Mayurbhanj,Odisha,21,376,2020,NA,NA
350182,West Bengal,339,Bankura,R,Mayurbhanj,Odisha,21,376,2020,NA,NA
350732,West Bengal,339,Bankura,R,Mayurbhanj,Odisha,21,376,2020,NA,NA
350820,West Bengal,339,Bankura,R,Mayurbhanj,Odisha,21,376,2020,NA,NA
350235,West Bengal,339,Bankura,R,Mayurbhanj,Odisha,21,376,2020,NA,NA
350264,West Bengal,339,Bankura,R,Mayurbhanj,Odisha,21,376,2020,NA,NA
350381,West Bengal,339,Bankura,R,Mayurbhanj,Odisha,21,376,2020,NA,NA
350750,West Bengal,339,Bankura,R,Mayurbhanj,Odisha,21,376,2020,NA,NA
350425,West Bengal,339,Bankura,R,Mayurbhanj,Odisha,21,376,2020,NA,NA
350340,West Bengal,339,Bankura,R,Mayurbhanj,Odisha,21,376,2020,NA,NA
350386,West Bengal,339,Bankura,R,Mayurbhanj,Odisha,21,376,2020,NA,NA
350213,West Bengal,339,Bankura,R,Mayurbhanj,Odisha,21,376,2020,NA,NA
350291,West Bengal,339,Bankura,R,Mayurbhanj,Odisha,21,376,2020,NA,NA
350667,West Bengal,339,Bankura,R,Mayurbhanj,Odisha,21,376,2020,NA,NA
350516,West Bengal,339,Bankura,R,Mayurbhanj,Odisha,21,376,2020,NA,NA
350380,West Bengal,339,Bankura,R,Mayurbhanj,Odisha,21,376,2020,NA,NA
350190,West Bengal,339,Bankura,R,Mayurbhanj,Odisha,21,376,2020,NA,NA
350238,West Bengal,339,Bankura,U,Mayurbhanj,Odisha,21,376,2020,NA,NA
350804,West Bengal,339,Bankura,U,Mayurbhanj,Odisha,21,376,2020,NA,NA
350406,West Bengal,339,Bankura,U,Mayurbhanj,Odisha,21,376,2020,NA,NA
350477,West Bengal,340,Puruliya,R,Baleshwar,Odisha,21,377,2020,NA,NA
350816,West Bengal,340,Puruliya,R,Baleshwar,Odisha,21,377,2020,NA,NA
350049,West Bengal,340,Puruliya,R,Baleshwar,Odisha,21,377,2020,NA,NA
350158,West Bengal,340,Puruliya,R,Baleshwar,Odisha,21,377,2020,NA,NA
350152,West Bengal,340,Puruliya,R,Baleshwar,Odisha,21,377,2020,NA,NA
350618,West Bengal,340,Puruliya,R,Baleshwar,Odisha,21,377,2020,NA,NA
350475,West Bengal,340,Puruliya,R,Baleshwar,Odisha,21,377,2020,NA,NA
350593,West Bengal,340,Puruliya,R,Baleshwar,Odisha,21,377,2020,NA,NA
350069,West Bengal,340,Puruliya,R,Baleshwar,Odisha,21,377,2020,NA,NA
350321,West Bengal,340,Puruliya,R,Baleshwar,Odisha,21,377,2020,NA,NA
350527,West Bengal,340,Puruliya,R,Baleshwar,Odisha,21,377,2020,NA,NA
350008,West Bengal,340,Puruliya,R,Baleshwar,Odisha,21,377,2020,NA,NA
350377,West Bengal,340,Puruliya,R,Baleshwar,Odisha,21,377,2020,NA,NA
350810,West Bengal,340,Puruliya,R,Baleshwar,Odisha,21,377,2020,NA,NA
350449,West Bengal,340,Puruliya,R,Baleshwar,Odisha,21,377,2020,NA,NA
350551,West Bengal,340,Puruliya,R,Baleshwar,Odisha,21,377,2020,NA,NA
350452,West Bengal,340,Puruliya,R,Baleshwar,Odisha,21,377,2020,NA,NA
350227,West Bengal,340,Puruliya,R,Baleshwar,Odisha,21,377,2020,NA,NA
350383,West Bengal,340,Puruliya,R,Baleshwar,Odisha,21,377,2020,NA,NA
350014,West Bengal,340,Puruliya,R,Baleshwar,Odisha,21,377,2020,NA,NA
350708,West Bengal,340,Puruliya,R,Baleshwar,Odisha,21,377,2020,NA,NA
350002,West Bengal,340,Puruliya,R,Baleshwar,Odisha,21,377,2020,NA,NA
350434,West Bengal,340,Puruliya,R,Baleshwar,Odisha,21,377,2020,NA,NA
350444,West Bengal,340,Puruliya,R,Baleshwar,Odisha,21,377,2020,NA,NA
350652,West Bengal,340,Puruliya,R,Baleshwar,Odisha,21,377,2020,NA,NA
350689,West Bengal,340,Puruliya,R,Baleshwar,Odisha,21,377,2020,NA,NA
350746,West Bengal,340,Puruliya,R,Baleshwar,Odisha,21,377,2020,NA,NA
350367,West Bengal,340,Puruliya,R,Baleshwar,Odisha,21,377,2020,NA,NA
350357,West Bengal,340,Puruliya,R,Baleshwar,Odisha,21,377,2020,NA,NA
350271,West Bengal,340,Puruliya,R,Baleshwar,Odisha,21,377,2020,NA,NA
350276,West Bengal,340,Puruliya,R,Baleshwar,Odisha,21,377,2020,NA,NA
350541,West Bengal,340,Puruliya,R,Baleshwar,Odisha,21,377,2020,NA,NA
350659,West Bengal,340,Puruliya,R,Baleshwar,Odisha,21,377,2020,NA,NA
350714,West Bengal,340,Puruliya,U,Baleshwar,Odisha,21,377,2020,NA,NA
350490,West Bengal,340,Puruliya,U,Baleshwar,Odisha,21,377,2020,NA,NA
350183,West Bengal,340,Puruliya,U,Baleshwar,Odisha,21,377,2020,NA,NA
350215,West Bengal,340,Puruliya,U,Baleshwar,Odisha,21,377,2020,NA,NA
350399,West Bengal,340,Puruliya,U,Baleshwar,Odisha,21,377,2020,NA,NA
150269,Jharkhand,369,Saraikela Kharsawan,R,Baleshwar,Odisha,21,377,2020,NA,NA
150941,Jharkhand,355,Bokaro,R,Baleshwar,Odisha,21,377,2020,NA,NA
350633,West Bengal,341,Haora,R,Bhadrak,Odisha,21,378,2020,NA,NA
350090,West Bengal,341,Haora,R,Bhadrak,Odisha,21,378,2020,NA,NA
350427,West Bengal,341,Haora,R,Bhadrak,Odisha,21,378,2020,NA,NA
350154,West Bengal,341,Haora,R,Bhadrak,Odisha,21,378,2020,NA,NA
350117,West Bengal,341,Haora,R,Bhadrak,Odisha,21,378,2020,NA,NA
350613,West Bengal,341,Haora,R,Bhadrak,Odisha,21,378,2020,NA,NA
350721,West Bengal,341,Haora,R,Bhadrak,Odisha,21,378,2020,NA,NA
350239,West Bengal,341,Haora,R,Bhadrak,Odisha,21,378,2020,NA,NA
350538,West Bengal,341,Haora,R,Bhadrak,Odisha,21,378,2020,NA,NA
350416,West Bengal,341,Haora,R,Bhadrak,Odisha,21,378,2020,NA,NA
350126,West Bengal,341,Haora,R,Bhadrak,Odisha,21,378,2020,NA,NA
350261,West Bengal,341,Haora,R,Bhadrak,Odisha,21,378,2020,NA,NA
350555,West Bengal,341,Haora,R,Bhadrak,Odisha,21,378,2020,NA,NA
350137,West Bengal,341,Haora,R,Bhadrak,Odisha,21,378,2020,NA,NA
350491,West Bengal,341,Haora,R,Bhadrak,Odisha,21,378,2020,NA,NA
350476,West Bengal,341,Haora,R,Bhadrak,Odisha,21,378,2020,NA,NA
350759,West Bengal,341,Haora,R,Bhadrak,Odisha,21,378,2020,NA,NA
350780,West Bengal,341,Haora,R,Bhadrak,Odisha,21,378,2020,NA,NA
350671,West Bengal,341,Haora,R,Bhadrak,Odisha,21,378,2020,NA,NA
350620,West Bengal,341,Haora,U,Bhadrak,Odisha,21,378,2020,NA,NA
350268,West Bengal,341,Haora,U,Bhadrak,Odisha,21,378,2020,NA,NA
350423,West Bengal,341,Haora,U,Bhadrak,Odisha,21,378,2020,NA,NA
350809,West Bengal,341,Haora,U,Bhadrak,Odisha,21,378,2020,NA,NA
350258,West Bengal,341,Haora,U,Bhadrak,Odisha,21,378,2020,NA,NA
350285,West Bengal,341,Haora,U,Bhadrak,Odisha,21,378,2020,NA,NA
350770,West Bengal,341,Haora,U,Bhadrak,Odisha,21,378,2020,NA,NA
350489,West Bengal,341,Haora,U,Bhadrak,Odisha,21,378,2020,NA,NA
350135,West Bengal,341,Haora,U,Bhadrak,Odisha,21,378,2020,NA,NA
350815,West Bengal,341,Haora,U,Bhadrak,Odisha,21,378,2020,NA,NA
350195,West Bengal,341,Haora,U,Bhadrak,Odisha,21,378,2020,NA,NA
350625,West Bengal,341,Haora,U,Bhadrak,Odisha,21,378,2020,NA,NA
350375,West Bengal,341,Haora,U,Bhadrak,Odisha,21,378,2020,NA,NA
350648,West Bengal,341,Haora,U,Bhadrak,Odisha,21,378,2020,NA,NA
350459,West Bengal,341,Haora,U,Bhadrak,Odisha,21,378,2020,NA,NA
350670,West Bengal,341,Haora,U,Bhadrak,Odisha,21,378,2020,NA,NA
350622,West Bengal,341,Haora,U,Bhadrak,Odisha,21,378,2020,NA,NA
350471,West Bengal,345,Purba Medinipur,R,Bhadrak,Odisha,21,378,2020,NA,NA
350677,West Bengal,342,Kolkata,U,Kendrapara,Odisha,21,379,2020,NA,NA
350060,West Bengal,342,Kolkata,U,Kendrapara,Odisha,21,379,2020,NA,NA
350546,West Bengal,342,Kolkata,U,Kendrapara,Odisha,21,379,2020,NA,NA
350503,West Bengal,342,Kolkata,U,Kendrapara,Odisha,21,379,2020,NA,NA
350501,West Bengal,342,Kolkata,U,Kendrapara,Odisha,21,379,2020,NA,NA
350187,West Bengal,342,Kolkata,U,Kendrapara,Odisha,21,379,2020,NA,NA
350332,West Bengal,342,Kolkata,U,Kendrapara,Odisha,21,379,2020,NA,NA
350761,West Bengal,342,Kolkata,U,Kendrapara,Odisha,21,379,2020,NA,NA
350587,West Bengal,342,Kolkata,U,Kendrapara,Odisha,21,379,2020,NA,NA
350185,West Bengal,342,Kolkata,U,Kendrapara,Odisha,21,379,2020,NA,NA
350801,West Bengal,342,Kolkata,U,Kendrapara,Odisha,21,379,2020,NA,NA
350360,West Bengal,342,Kolkata,U,Kendrapara,Odisha,21,379,2020,NA,NA
350442,West Bengal,342,Kolkata,U,Kendrapara,Odisha,21,379,2020,NA,NA
350674,West Bengal,342,Kolkata,U,Kendrapara,Odisha,21,379,2020,NA,NA
350107,West Bengal,342,Kolkata,U,Kendrapara,Odisha,21,379,2020,NA,NA
350237,West Bengal,342,Kolkata,U,Kendrapara,Odisha,21,379,2020,NA,NA
350806,West Bengal,342,Kolkata,U,Kendrapara,Odisha,21,379,2020,NA,NA
350502,West Bengal,342,Kolkata,U,Kendrapara,Odisha,21,379,2020,NA,NA
350421,West Bengal,342,Kolkata,U,Kendrapara,Odisha,21,379,2020,NA,NA
350598,West Bengal,342,Kolkata,U,Kendrapara,Odisha,21,379,2020,NA,NA
350413,West Bengal,342,Kolkata,U,Kendrapara,Odisha,21,379,2020,NA,NA
350600,West Bengal,342,Kolkata,U,Kendrapara,Odisha,21,379,2020,NA,NA
350429,West Bengal,342,Kolkata,U,Kendrapara,Odisha,21,379,2020,NA,NA
350424,West Bengal,342,Kolkata,U,Kendrapara,Odisha,21,379,2020,NA,NA
350742,West Bengal,342,Kolkata,U,Kendrapara,Odisha,21,379,2020,NA,NA
350440,West Bengal,342,Kolkata,U,Kendrapara,Odisha,21,379,2020,NA,NA
350433,West Bengal,342,Kolkata,U,Kendrapara,Odisha,21,379,2020,NA,NA
350500,West Bengal,342,Kolkata,U,Kendrapara,Odisha,21,379,2020,NA,NA
350001,West Bengal,342,Kolkata,U,Kendrapara,Odisha,21,379,2020,NA,NA
350777,West Bengal,342,Kolkata,U,Kendrapara,Odisha,21,379,2020,NA,NA
350220,West Bengal,342,Kolkata,U,Kendrapara,Odisha,21,379,2020,NA,NA
350569,West Bengal,342,Kolkata,U,Kendrapara,Odisha,21,379,2020,NA,NA
350535,West Bengal,342,Kolkata,U,Kendrapara,Odisha,21,379,2020,NA,NA
350624,West Bengal,342,Kolkata,U,Kendrapara,Odisha,21,379,2020,NA,NA
350335,West Bengal,342,Kolkata,U,Kendrapara,Odisha,21,379,2020,NA,NA
350556,West Bengal,343,South Twenty Four Parganas,R,Kendrapara,Odisha,21,379,2020,NA,NA
350485,West Bengal,342,Kolkata,U,Jagatsinghapur,Odisha,21,380,2020,NA,NA
350562,West Bengal,342,Kolkata,U,Jagatsinghapur,Odisha,21,380,2020,NA,NA
350249,West Bengal,343,South Twenty Four Parganas,R,Jagatsinghapur,Odisha,21,380,2020,NA,NA
350454,West Bengal,343,South Twenty Four Parganas,R,Jagatsinghapur,Odisha,21,380,2020,NA,NA
350096,West Bengal,343,South Twenty Four Parganas,R,Jagatsinghapur,Odisha,21,380,2020,NA,NA
350726,West Bengal,343,South Twenty Four Parganas,R,Jagatsinghapur,Odisha,21,380,2020,NA,NA
350642,West Bengal,343,South Twenty Four Parganas,R,Jagatsinghapur,Odisha,21,380,2020,NA,NA
350037,West Bengal,343,South Twenty Four Parganas,R,Jagatsinghapur,Odisha,21,380,2020,NA,NA
350666,West Bengal,343,South Twenty Four Parganas,R,Jagatsinghapur,Odisha,21,380,2020,NA,NA
350219,West Bengal,343,South Twenty Four Parganas,R,Jagatsinghapur,Odisha,21,380,2020,NA,NA
350585,West Bengal,343,South Twenty Four Parganas,R,Jagatsinghapur,Odisha,21,380,2020,NA,NA
350313,West Bengal,343,South Twenty Four Parganas,R,Jagatsinghapur,Odisha,21,380,2020,NA,NA
350609,West Bengal,343,South Twenty Four Parganas,R,Jagatsinghapur,Odisha,21,380,2020,NA,NA
350439,West Bengal,343,South Twenty Four Parganas,R,Jagatsinghapur,Odisha,21,380,2020,NA,NA
350649,West Bengal,343,South Twenty Four Parganas,R,Jagatsinghapur,Odisha,21,380,2020,NA,NA
350756,West Bengal,343,South Twenty Four Parganas,R,Jagatsinghapur,Odisha,21,380,2020,NA,NA
350403,West Bengal,343,South Twenty Four Parganas,R,Jagatsinghapur,Odisha,21,380,2020,NA,NA
350304,West Bengal,343,South Twenty Four Parganas,R,Jagatsinghapur,Odisha,21,380,2020,NA,NA
350378,West Bengal,343,South Twenty Four Parganas,R,Jagatsinghapur,Odisha,21,380,2020,NA,NA
350811,West Bengal,343,South Twenty Four Parganas,R,Jagatsinghapur,Odisha,21,380,2020,NA,NA
350680,West Bengal,343,South Twenty Four Parganas,R,Jagatsinghapur,Odisha,21,380,2020,NA,NA
350085,West Bengal,343,South Twenty Four Parganas,R,Jagatsinghapur,Odisha,21,380,2020,NA,NA
350003,West Bengal,343,South Twenty Four Parganas,R,Jagatsinghapur,Odisha,21,380,2020,NA,NA
350467,West Bengal,343,South Twenty Four Parganas,R,Jagatsinghapur,Odisha,21,380,2020,NA,NA
350174,West Bengal,343,South Twenty Four Parganas,R,Jagatsinghapur,Odisha,21,380,2020,NA,NA
350447,West Bengal,343,South Twenty Four Parganas,R,Jagatsinghapur,Odisha,21,380,2020,NA,NA
350631,West Bengal,343,South Twenty Four Parganas,R,Jagatsinghapur,Odisha,21,380,2020,NA,NA
350654,West Bengal,343,South Twenty Four Parganas,R,Jagatsinghapur,Odisha,21,380,2020,NA,NA
350823,West Bengal,343,South Twenty Four Parganas,U,Jagatsinghapur,Odisha,21,380,2020,NA,NA
350333,West Bengal,343,South Twenty Four Parganas,U,Jagatsinghapur,Odisha,21,380,2020,NA,NA
350289,West Bengal,343,South Twenty Four Parganas,U,Jagatsinghapur,Odisha,21,380,2020,NA,NA
350034,West Bengal,343,South Twenty Four Parganas,U,Jagatsinghapur,Odisha,21,380,2020,NA,NA
350808,West Bengal,343,South Twenty Four Parganas,U,Jagatsinghapur,Odisha,21,380,2020,NA,NA
350041,West Bengal,343,South Twenty Four Parganas,U,Jagatsinghapur,Odisha,21,380,2020,NA,NA
350462,West Bengal,343,South Twenty Four Parganas,U,Jagatsinghapur,Odisha,21,380,2020,NA,NA
350018,West Bengal,343,South Twenty Four Parganas,U,Jagatsinghapur,Odisha,21,380,2020,NA,NA
350474,West Bengal,343,South Twenty Four Parganas,U,Jagatsinghapur,Odisha,21,380,2020,NA,NA
350819,West Bengal,343,South Twenty Four Parganas,U,Jagatsinghapur,Odisha,21,380,2020,NA,NA
350162,West Bengal,344,Paschim Medinipur,R,Cuttack,Odisha,21,381,2020,NA,NA
350305,West Bengal,344,Paschim Medinipur,R,Cuttack,Odisha,21,381,2020,NA,NA
350718,West Bengal,344,Paschim Medinipur,R,Cuttack,Odisha,21,381,2020,NA,NA
350487,West Bengal,344,Paschim Medinipur,R,Cuttack,Odisha,21,381,2020,NA,NA
350786,West Bengal,344,Paschim Medinipur,R,Cuttack,Odisha,21,381,2020,NA,NA
350064,West Bengal,344,Paschim Medinipur,R,Cuttack,Odisha,21,381,2020,NA,NA
350570,West Bengal,344,Paschim Medinipur,R,Cuttack,Odisha,21,381,2020,NA,NA
350723,West Bengal,344,Paschim Medinipur,R,Cuttack,Odisha,21,381,2020,NA,NA
350310,West Bengal,344,Paschim Medinipur,R,Cuttack,Odisha,21,381,2020,NA,NA
350473,West Bengal,344,Paschim Medinipur,R,Cuttack,Odisha,21,381,2020,NA,NA
350785,West Bengal,344,Paschim Medinipur,R,Cuttack,Odisha,21,381,2020,NA,NA
350647,West Bengal,344,Paschim Medinipur,R,Cuttack,Odisha,21,381,2020,NA,NA
350695,West Bengal,344,Paschim Medinipur,R,Cuttack,Odisha,21,381,2020,NA,NA
350790,West Bengal,344,Paschim Medinipur,R,Cuttack,Odisha,21,381,2020,NA,NA
350717,West Bengal,344,Paschim Medinipur,R,Cuttack,Odisha,21,381,2020,NA,NA
350781,West Bengal,344,Paschim Medinipur,R,Cuttack,Odisha,21,381,2020,NA,NA
350568,West Bengal,344,Paschim Medinipur,R,Cuttack,Odisha,21,381,2020,NA,NA
350127,West Bengal,344,Paschim Medinipur,R,Cuttack,Odisha,21,381,2020,NA,NA
350512,West Bengal,344,Paschim Medinipur,R,Cuttack,Odisha,21,381,2020,NA,NA
350098,West Bengal,344,Paschim Medinipur,R,Cuttack,Odisha,21,381,2020,NA,NA
350564,West Bengal,344,Paschim Medinipur,R,Cuttack,Odisha,21,381,2020,NA,NA
