DHSCLUST,ADM1NAME,DHSREGCO,DHSREGNA,URBAN_RURA,D_NAME,D_CODE,S_NAME,S_CODE
20901,Andhra Pradesh,548,Guntur,U,Guntur,548,ANDHRA PRADESH,37
20912,Andhra Pradesh,548,Guntur,R,Guntur,548,ANDHRA PRADESH,37
20924,Andhra Pradesh,548,Guntur,R,Guntur,548,ANDHRA PRADESH,37
20937,Andhra Pradesh,548,Guntur,U,Guntur,548,ANDHRA PRADESH,37
20946,Andhra Pradesh,548,Guntur,R,Guntur,548,ANDHRA PRADESH,37
20965,Andhra Pradesh,548,Guntur,R,Guntur,548,ANDHRA PRADESH,37
270002,Puducherry,634,Yanam,U,East Godavari,545,ANDHRA PRADESH,37
270006,Puducherry,634,Yanam,U,East Godavari,545,ANDHRA PRADESH,37
270026,Puducherry,634,Yanam,U,East Godavari,545,ANDHRA PRADESH,37
270170,Puducherry,634,Yanam,U,East Godavari,545,ANDHRA PRADESH,37
20005,Andhra Pradesh,545,East Godavari,R,East Godavari,545,ANDHRA PRADESH,37
20007,Andhra Pradesh,545,East Godavari,R,East Godavari,545,ANDHRA PRADESH,37
20008,Andhra Pradesh,545,East Godavari,R,East Godavari,545,ANDHRA PRADESH,37
20037,Andhra Pradesh,545,East Godavari,R,East Godavari,545,ANDHRA PRADESH,37
20094,Andhra Pradesh,545,East Godavari,U,East Godavari,545,ANDHRA PRADESH,37
20122,Andhra Pradesh,545,East Godavari,R,East Godavari,545,ANDHRA PRADESH,37
20139,Andhra Pradesh,545,East Godavari,U,East Godavari,545,ANDHRA PRADESH,37
20140,Andhra Pradesh,545,East Godavari,R,East Godavari,545,ANDHRA PRADESH,37
20158,Andhra Pradesh,545,East Godavari,R,East Godavari,545,ANDHRA PRADESH,37
20216,Andhra Pradesh,545,East Godavari,U,East Godavari,545,ANDHRA PRADESH,37
20242,Andhra Pradesh,545,East Godavari,R,East Godavari,545,ANDHRA PRADESH,37
20296,Andhra Pradesh,545,East Godavari,R,East Godavari,545,ANDHRA PRADESH,37
20313,Andhra Pradesh,545,East Godavari,U,East Godavari,545,ANDHRA PRADESH,37
20353,Andhra Pradesh,545,East Godavari,R,East Godavari,545,ANDHRA PRADESH,37
20359,Andhra Pradesh,545,East Godavari,R,East Godavari,545,ANDHRA PRADESH,37
20436,Andhra Pradesh,545,East Godavari,R,East Godavari,545,ANDHRA PRADESH,37
20437,Andhra Pradesh,545,East Godavari,R,East Godavari,545,ANDHRA PRADESH,37
20451,Andhra Pradesh,545,East Godavari,U,East Godavari,545,ANDHRA PRADESH,37
20452,Andhra Pradesh,545,East Godavari,R,East Godavari,545,ANDHRA PRADESH,37
20463,Andhra Pradesh,545,East Godavari,R,East Godavari,545,ANDHRA PRADESH,37
20531,Andhra Pradesh,545,East Godavari,R,East Godavari,545,ANDHRA PRADESH,37
20542,Andhra Pradesh,545,East Godavari,R,East Godavari,545,ANDHRA PRADESH,37
20570,Andhra Pradesh,545,East Godavari,U,East Godavari,545,ANDHRA PRADESH,37
20583,Andhra Pradesh,545,East Godavari,U,East Godavari,545,ANDHRA PRADESH,37
20600,Andhra Pradesh,545,East Godavari,R,East Godavari,545,ANDHRA PRADESH,37
20642,Andhra Pradesh,545,East Godavari,R,East Godavari,545,ANDHRA PRADESH,37
20694,Andhra Pradesh,545,East Godavari,R,East Godavari,545,ANDHRA PRADESH,37
20712,Andhra Pradesh,545,East Godavari,R,East Godavari,545,ANDHRA PRADESH,37
20757,Andhra Pradesh,545,East Godavari,R,East Godavari,545,ANDHRA PRADESH,37
20814,Andhra Pradesh,545,East Godavari,R,East Godavari,545,ANDHRA PRADESH,37
20838,Andhra Pradesh,545,East Godavari,U,East Godavari,545,ANDHRA PRADESH,37
20853,Andhra Pradesh,545,East Godavari,R,East Godavari,545,ANDHRA PRADESH,37
20862,Andhra Pradesh,545,East Godavari,R,East Godavari,545,ANDHRA PRADESH,37
20867,Andhra Pradesh,545,East Godavari,U,East Godavari,545,ANDHRA PRADESH,37
20926,Andhra Pradesh,545,East Godavari,R,East Godavari,545,ANDHRA PRADESH,37
20935,Andhra Pradesh,545,East Godavari,R,East Godavari,545,ANDHRA PRADESH,37
20969,Andhra Pradesh,545,East Godavari,R,East Godavari,545,ANDHRA PRADESH,37
20971,Andhra Pradesh,545,East Godavari,U,East Godavari,545,ANDHRA PRADESH,37
360434,Telangana,541,Khammam,R,East Godavari,545,ANDHRA PRADESH,37
20056,Andhra Pradesh,549,Prakasam,R,Prakasam,549,ANDHRA PRADESH,37
20079,Andhra Pradesh,549,Prakasam,R,Prakasam,549,ANDHRA PRADESH,37
20127,Andhra Pradesh,549,Prakasam,R,Prakasam,549,ANDHRA PRADESH,37
20134,Andhra Pradesh,549,Prakasam,R,Prakasam,549,ANDHRA PRADESH,37
20150,Andhra Pradesh,549,Prakasam,R,Prakasam,549,ANDHRA PRADESH,37
20246,Andhra Pradesh,549,Prakasam,R,Prakasam,549,ANDHRA PRADESH,37
20266,Andhra Pradesh,549,Prakasam,R,Prakasam,549,ANDHRA PRADESH,37
20295,Andhra Pradesh,549,Prakasam,U,Prakasam,549,ANDHRA PRADESH,37
20299,Andhra Pradesh,549,Prakasam,R,Prakasam,549,ANDHRA PRADESH,37
20303,Andhra Pradesh,549,Prakasam,R,Prakasam,549,ANDHRA PRADESH,37
20371,Andhra Pradesh,549,Prakasam,R,Prakasam,549,ANDHRA PRADESH,37
20374,Andhra Pradesh,549,Prakasam,R,Prakasam,549,ANDHRA PRADESH,37
20399,Andhra Pradesh,549,Prakasam,R,Prakasam,549,ANDHRA PRADESH,37
20435,Andhra Pradesh,549,Prakasam,R,Prakasam,549,ANDHRA PRADESH,37
20444,Andhra Pradesh,549,Prakasam,R,Prakasam,549,ANDHRA PRADESH,37
20489,Andhra Pradesh,549,Prakasam,R,Prakasam,549,ANDHRA PRADESH,37
20498,Andhra Pradesh,549,Prakasam,R,Prakasam,549,ANDHRA PRADESH,37
20508,Andhra Pradesh,549,Prakasam,R,Prakasam,549,ANDHRA PRADESH,37
20521,Andhra Pradesh,549,Prakasam,R,Prakasam,549,ANDHRA PRADESH,37
20523,Andhra Pradesh,549,Prakasam,R,Prakasam,549,ANDHRA PRADESH,37
20538,Andhra Pradesh,549,Prakasam,U,Prakasam,549,ANDHRA PRADESH,37
20540,Andhra Pradesh,549,Prakasam,R,Prakasam,549,ANDHRA PRADESH,37
20577,Andhra Pradesh,549,Prakasam,U,Prakasam,549,ANDHRA PRADESH,37
20594,Andhra Pradesh,549,Prakasam,R,Prakasam,549,ANDHRA PRADESH,37
20633,Andhra Pradesh,549,Prakasam,R,Prakasam,549,ANDHRA PRADESH,37
20659,Andhra Pradesh,549,Prakasam,R,Prakasam,549,ANDHRA PRADESH,37
20674,Andhra Pradesh,549,Prakasam,R,Prakasam,549,ANDHRA PRADESH,37
20711,Andhra Pradesh,549,Prakasam,R,Prakasam,549,ANDHRA PRADESH,37
20724,Andhra Pradesh,549,Prakasam,U,Prakasam,549,ANDHRA PRADESH,37
20739,Andhra Pradesh,549,Prakasam,U,Prakasam,549,ANDHRA PRADESH,37
20798,Andhra Pradesh,549,Prakasam,R,Prakasam,549,ANDHRA PRADESH,37
20802,Andhra Pradesh,549,Prakasam,R,Prakasam,549,ANDHRA PRADESH,37
20860,Andhra Pradesh,549,Prakasam,U,Prakasam,549,ANDHRA PRADESH,37
20878,Andhra Pradesh,549,Prakasam,R,Prakasam,549,ANDHRA PRADESH,37
20905,Andhra Pradesh,549,Prakasam,U,Prakasam,549,ANDHRA PRADESH,37
20920,Andhra Pradesh,549,Prakasam,R,Prakasam,549,ANDHRA PRADESH,37
20954,Andhra Pradesh,549,Prakasam,R,Prakasam,549,ANDHRA PRADESH,37
20976,Andhra Pradesh,549,Prakasam,R,Prakasam,549,ANDHRA PRADESH,37
20003,Andhra Pradesh,552,Kurnool,R,Kurnool,552,ANDHRA PRADESH,37
20049,Andhra Pradesh,552,Kurnool,U,Kurnool,552,ANDHRA PRADESH,37
20112,Andhra Pradesh,552,Kurnool,R,Kurnool,552,ANDHRA PRADESH,37
20116,Andhra Pradesh,552,Kurnool,R,Kurnool,552,ANDHRA PRADESH,37
20120,Andhra Pradesh,552,Kurnool,U,Kurnool,552,ANDHRA PRADESH,37
20138,Andhra Pradesh,552,Kurnool,R,Kurnool,552,ANDHRA PRADESH,37
20157,Andhra Pradesh,552,Kurnool,R,Kurnool,552,ANDHRA PRADESH,37
20173,Andhra Pradesh,552,Kurnool,U,Kurnool,552,ANDHRA PRADESH,37
20188,Andhra Pradesh,552,Kurnool,U,Kurnool,552,ANDHRA PRADESH,37
20194,Andhra Pradesh,552,Kurnool,R,Kurnool,552,ANDHRA PRADESH,37
20220,Andhra Pradesh,552,Kurnool,R,Kurnool,552,ANDHRA PRADESH,37
20229,Andhra Pradesh,552,Kurnool,R,Kurnool,552,ANDHRA PRADESH,37
20238,Andhra Pradesh,552,Kurnool,R,Kurnool,552,ANDHRA PRADESH,37
20243,Andhra Pradesh,552,Kurnool,R,Kurnool,552,ANDHRA PRADESH,37
20250,Andhra Pradesh,552,Kurnool,U,Kurnool,552,ANDHRA PRADESH,37
20292,Andhra Pradesh,552,Kurnool,U,Kurnool,552,ANDHRA PRADESH,37
20293,Andhra Pradesh,552,Kurnool,R,Kurnool,552,ANDHRA PRADESH,37
20327,Andhra Pradesh,552,Kurnool,U,Kurnool,552,ANDHRA PRADESH,37
20358,Andhra Pradesh,552,Kurnool,R,Kurnool,552,ANDHRA PRADESH,37
20367,Andhra Pradesh,552,Kurnool,R,Kurnool,552,ANDHRA PRADESH,37
20446,Andhra Pradesh,552,Kurnool,R,Kurnool,552,ANDHRA PRADESH,37
20492,Andhra Pradesh,552,Kurnool,R,Kurnool,552,ANDHRA PRADESH,37
20504,Andhra Pradesh,552,Kurnool,R,Kurnool,552,ANDHRA PRADESH,37
20522,Andhra Pradesh,552,Kurnool,U,Kurnool,552,ANDHRA PRADESH,37
20548,Andhra Pradesh,552,Kurnool,U,Kurnool,552,ANDHRA PRADESH,37
20559,Andhra Pradesh,552,Kurnool,R,Kurnool,552,ANDHRA PRADESH,37
20606,Andhra Pradesh,552,Kurnool,R,Kurnool,552,ANDHRA PRADESH,37
20658,Andhra Pradesh,552,Kurnool,R,Kurnool,552,ANDHRA PRADESH,37
20663,Andhra Pradesh,552,Kurnool,R,Kurnool,552,ANDHRA PRADESH,37
20668,Andhra Pradesh,552,Kurnool,R,Kurnool,552,ANDHRA PRADESH,37
20696,Andhra Pradesh,552,Kurnool,R,Kurnool,552,ANDHRA PRADESH,37
20821,Andhra Pradesh,552,Kurnool,U,Kurnool,552,ANDHRA PRADESH,37
20840,Andhra Pradesh,552,Kurnool,R,Kurnool,552,ANDHRA PRADESH,37
20855,Andhra Pradesh,552,Kurnool,R,Kurnool,552,ANDHRA PRADESH,37
20889,Andhra Pradesh,552,Kurnool,R,Kurnool,552,ANDHRA PRADESH,37
20911,Andhra Pradesh,552,Kurnool,U,Kurnool,552,ANDHRA PRADESH,37
20948,Andhra Pradesh,552,Kurnool,R,Kurnool,552,ANDHRA PRADESH,37
20951,Andhra Pradesh,552,Kurnool,R,Kurnool,552,ANDHRA PRADESH,37
20001,Andhra Pradesh,553,Anantapur,R,Anantapur,553,ANDHRA PRADESH,37
20023,Andhra Pradesh,553,Anantapur,R,Anantapur,553,ANDHRA PRADESH,37
20024,Andhra Pradesh,553,Anantapur,R,Anantapur,553,ANDHRA PRADESH,37
20030,Andhra Pradesh,553,Anantapur,U,Anantapur,553,ANDHRA PRADESH,37
20092,Andhra Pradesh,553,Anantapur,R,Anantapur,553,ANDHRA PRADESH,37
20170,Andhra Pradesh,553,Anantapur,R,Anantapur,553,ANDHRA PRADESH,37
20185,Andhra Pradesh,553,Anantapur,R,Anantapur,553,ANDHRA PRADESH,37
20345,Andhra Pradesh,553,Anantapur,R,Anantapur,553,ANDHRA PRADESH,37
20356,Andhra Pradesh,553,Anantapur,R,Anantapur,553,ANDHRA PRADESH,37
20369,Andhra Pradesh,553,Anantapur,R,Anantapur,553,ANDHRA PRADESH,37
20380,Andhra Pradesh,553,Anantapur,U,Anantapur,553,ANDHRA PRADESH,37
20383,Andhra Pradesh,553,Anantapur,R,Anantapur,553,ANDHRA PRADESH,37
20389,Andhra Pradesh,553,Anantapur,U,Anantapur,553,ANDHRA PRADESH,37
20469,Andhra Pradesh,553,Anantapur,R,Anantapur,553,ANDHRA PRADESH,37
20495,Andhra Pradesh,553,Anantapur,R,Anantapur,553,ANDHRA PRADESH,37
20502,Andhra Pradesh,553,Anantapur,R,Anantapur,553,ANDHRA PRADESH,37
20529,Andhra Pradesh,553,Anantapur,U,Anantapur,553,ANDHRA PRADESH,37
20557,Andhra Pradesh,553,Anantapur,R,Anantapur,553,ANDHRA PRADESH,37
20558,Andhra Pradesh,553,Anantapur,R,Anantapur,553,ANDHRA PRADESH,37
20565,Andhra Pradesh,553,Anantapur,U,Anantapur,553,ANDHRA PRADESH,37
20591,Andhra Pradesh,553,Anantapur,U,Anantapur,553,ANDHRA PRADESH,37
20607,Andhra Pradesh,553,Anantapur,R,Anantapur,553,ANDHRA PRADESH,37
20638,Andhra Pradesh,553,Anantapur,R,Anantapur,553,ANDHRA PRADESH,37
20653,Andhra Pradesh,553,Anantapur,R,Anantapur,553,ANDHRA PRADESH,37
20673,Andhra Pradesh,553,Anantapur,U,Anantapur,553,ANDHRA PRADESH,37
20730,Andhra Pradesh,553,Anantapur,R,Anantapur,553,ANDHRA PRADESH,37
20735,Andhra Pradesh,553,Anantapur,R,Anantapur,553,ANDHRA PRADESH,37
20753,Andhra Pradesh,553,Anantapur,U,Anantapur,553,ANDHRA PRADESH,37
20759,Andhra Pradesh,553,Anantapur,R,Anantapur,553,ANDHRA PRADESH,37
20764,Andhra Pradesh,553,Anantapur,R,Anantapur,553,ANDHRA PRADESH,37
20773,Andhra Pradesh,553,Anantapur,R,Anantapur,553,ANDHRA PRADESH,37
20825,Andhra Pradesh,553,Anantapur,R,Anantapur,553,ANDHRA PRADESH,37
20849,Andhra Pradesh,553,Anantapur,R,Anantapur,553,ANDHRA PRADESH,37
20872,Andhra Pradesh,553,Anantapur,R,Anantapur,553,ANDHRA PRADESH,37
20886,Andhra Pradesh,553,Anantapur,U,Anantapur,553,ANDHRA PRADESH,37
20933,Andhra Pradesh,553,Anantapur,U,Anantapur,553,ANDHRA PRADESH,37
20945,Andhra Pradesh,553,Anantapur,R,Anantapur,553,ANDHRA PRADESH,37
20952,Andhra Pradesh,553,Anantapur,U,Anantapur,553,ANDHRA PRADESH,37
20035,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,R,Sri Potti Sriramulu Nell*,550,ANDHRA PRADESH,37
20041,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,R,Sri Potti Sriramulu Nell*,550,ANDHRA PRADESH,37
20044,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,R,Sri Potti Sriramulu Nell*,550,ANDHRA PRADESH,37
20074,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,U,Sri Potti Sriramulu Nell*,550,ANDHRA PRADESH,37
20099,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,R,Sri Potti Sriramulu Nell*,550,ANDHRA PRADESH,37
20102,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,R,Sri Potti Sriramulu Nell*,550,ANDHRA PRADESH,37
20113,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,R,Sri Potti Sriramulu Nell*,550,ANDHRA PRADESH,37
20115,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,U,Sri Potti Sriramulu Nell*,550,ANDHRA PRADESH,37
20146,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,U,Sri Potti Sriramulu Nell*,550,ANDHRA PRADESH,37
20206,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,U,Sri Potti Sriramulu Nell*,550,ANDHRA PRADESH,37
20260,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,R,Sri Potti Sriramulu Nell*,550,ANDHRA PRADESH,37
20330,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,R,Sri Potti Sriramulu Nell*,550,ANDHRA PRADESH,37
20336,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,U,Sri Potti Sriramulu Nell*,550,ANDHRA PRADESH,37
20360,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,R,Sri Potti Sriramulu Nell*,550,ANDHRA PRADESH,37
20370,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,R,Sri Potti Sriramulu Nell*,550,ANDHRA PRADESH,37
20398,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,U,Sri Potti Sriramulu Nell*,550,ANDHRA PRADESH,37
20402,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,U,Sri Potti Sriramulu Nell*,550,ANDHRA PRADESH,37
20406,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,R,Sri Potti Sriramulu Nell*,550,ANDHRA PRADESH,37
20427,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,R,Sri Potti Sriramulu Nell*,550,ANDHRA PRADESH,37
20438,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,U,Sri Potti Sriramulu Nell*,550,ANDHRA PRADESH,37
20448,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,R,Sri Potti Sriramulu Nell*,550,ANDHRA PRADESH,37
20464,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,R,Sri Potti Sriramulu Nell*,550,ANDHRA PRADESH,37
20479,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,R,Sri Potti Sriramulu Nell*,550,ANDHRA PRADESH,37
20482,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,R,Sri Potti Sriramulu Nell*,550,ANDHRA PRADESH,37
20513,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,R,Sri Potti Sriramulu Nell*,550,ANDHRA PRADESH,37
20520,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,R,Sri Potti Sriramulu Nell*,550,ANDHRA PRADESH,37
20537,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,U,Sri Potti Sriramulu Nell*,550,ANDHRA PRADESH,37
20553,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,R,Sri Potti Sriramulu Nell*,550,ANDHRA PRADESH,37
20685,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,U,Sri Potti Sriramulu Nell*,550,ANDHRA PRADESH,37
20693,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,U,Sri Potti Sriramulu Nell*,550,ANDHRA PRADESH,37
20721,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,R,Sri Potti Sriramulu Nell*,550,ANDHRA PRADESH,37
20740,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,R,Sri Potti Sriramulu Nell*,550,ANDHRA PRADESH,37
20789,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,R,Sri Potti Sriramulu Nell*,550,ANDHRA PRADESH,37
20835,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,R,Sri Potti Sriramulu Nell*,550,ANDHRA PRADESH,37
20895,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,R,Sri Potti Sriramulu Nell*,550,ANDHRA PRADESH,37
20955,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,R,Sri Potti Sriramulu Nell*,550,ANDHRA PRADESH,37
20958,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,R,Sri Potti Sriramulu Nell*,550,ANDHRA PRADESH,37
20961,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,R,Sri Potti Sriramulu Nell*,550,ANDHRA PRADESH,37
20033,Andhra Pradesh,546,West Godavari,R,West Godavari,546,ANDHRA PRADESH,37
20038,Andhra Pradesh,546,West Godavari,R,West Godavari,546,ANDHRA PRADESH,37
20058,Andhra Pradesh,546,West Godavari,R,West Godavari,546,ANDHRA PRADESH,37
20082,Andhra Pradesh,546,West Godavari,R,West Godavari,546,ANDHRA PRADESH,37
20095,Andhra Pradesh,546,West Godavari,R,West Godavari,546,ANDHRA PRADESH,37
20152,Andhra Pradesh,546,West Godavari,U,West Godavari,546,ANDHRA PRADESH,37
20180,Andhra Pradesh,546,West Godavari,R,West Godavari,546,ANDHRA PRADESH,37
20184,Andhra Pradesh,546,West Godavari,R,West Godavari,546,ANDHRA PRADESH,37
20187,Andhra Pradesh,546,West Godavari,R,West Godavari,546,ANDHRA PRADESH,37
20225,Andhra Pradesh,546,West Godavari,R,West Godavari,546,ANDHRA PRADESH,37
20269,Andhra Pradesh,546,West Godavari,U,West Godavari,546,ANDHRA PRADESH,37
20282,Andhra Pradesh,546,West Godavari,R,West Godavari,546,ANDHRA PRADESH,37
20344,Andhra Pradesh,546,West Godavari,R,West Godavari,546,ANDHRA PRADESH,37
20396,Andhra Pradesh,546,West Godavari,R,West Godavari,546,ANDHRA PRADESH,37
20447,Andhra Pradesh,546,West Godavari,U,West Godavari,546,ANDHRA PRADESH,37
20450,Andhra Pradesh,546,West Godavari,R,West Godavari,546,ANDHRA PRADESH,37
20457,Andhra Pradesh,546,West Godavari,R,West Godavari,546,ANDHRA PRADESH,37
20481,Andhra Pradesh,546,West Godavari,R,West Godavari,546,ANDHRA PRADESH,37
20491,Andhra Pradesh,546,West Godavari,R,West Godavari,546,ANDHRA PRADESH,37
20503,Andhra Pradesh,546,West Godavari,R,West Godavari,546,ANDHRA PRADESH,37
20532,Andhra Pradesh,546,West Godavari,U,West Godavari,546,ANDHRA PRADESH,37
20550,Andhra Pradesh,546,West Godavari,R,West Godavari,546,ANDHRA PRADESH,37
20562,Andhra Pradesh,546,West Godavari,R,West Godavari,546,ANDHRA PRADESH,37
20564,Andhra Pradesh,546,West Godavari,R,West Godavari,546,ANDHRA PRADESH,37
20611,Andhra Pradesh,546,West Godavari,R,West Godavari,546,ANDHRA PRADESH,37
20624,Andhra Pradesh,546,West Godavari,U,West Godavari,546,ANDHRA PRADESH,37
20652,Andhra Pradesh,546,West Godavari,U,West Godavari,546,ANDHRA PRADESH,37
20670,Andhra Pradesh,546,West Godavari,R,West Godavari,546,ANDHRA PRADESH,37
20697,Andhra Pradesh,546,West Godavari,R,West Godavari,546,ANDHRA PRADESH,37
20702,Andhra Pradesh,546,West Godavari,R,West Godavari,546,ANDHRA PRADESH,37
20714,Andhra Pradesh,546,West Godavari,R,West Godavari,546,ANDHRA PRADESH,37
20732,Andhra Pradesh,546,West Godavari,R,West Godavari,546,ANDHRA PRADESH,37
20758,Andhra Pradesh,546,West Godavari,U,West Godavari,546,ANDHRA PRADESH,37
20790,Andhra Pradesh,546,West Godavari,R,West Godavari,546,ANDHRA PRADESH,37
20879,Andhra Pradesh,546,West Godavari,R,West Godavari,546,ANDHRA PRADESH,37
20888,Andhra Pradesh,546,West Godavari,R,West Godavari,546,ANDHRA PRADESH,37
20893,Andhra Pradesh,546,West Godavari,R,West Godavari,546,ANDHRA PRADESH,37
20959,Andhra Pradesh,546,West Godavari,U,West Godavari,546,ANDHRA PRADESH,37
20040,Andhra Pradesh,551,Y.S.R.,R,Y.S.R.,551,ANDHRA PRADESH,37
20048,Andhra Pradesh,551,Y.S.R.,R,Y.S.R.,551,ANDHRA PRADESH,37
20076,Andhra Pradesh,551,Y.S.R.,U,Y.S.R.,551,ANDHRA PRADESH,37
20273,Andhra Pradesh,551,Y.S.R.,U,Y.S.R.,551,ANDHRA PRADESH,37
20281,Andhra Pradesh,551,Y.S.R.,U,Y.S.R.,551,ANDHRA PRADESH,37
20312,Andhra Pradesh,551,Y.S.R.,R,Y.S.R.,551,ANDHRA PRADESH,37
20342,Andhra Pradesh,551,Y.S.R.,R,Y.S.R.,551,ANDHRA PRADESH,37
20361,Andhra Pradesh,551,Y.S.R.,R,Y.S.R.,551,ANDHRA PRADESH,37
20368,Andhra Pradesh,551,Y.S.R.,U,Y.S.R.,551,ANDHRA PRADESH,37
20394,Andhra Pradesh,551,Y.S.R.,R,Y.S.R.,551,ANDHRA PRADESH,37
20423,Andhra Pradesh,551,Y.S.R.,U,Y.S.R.,551,ANDHRA PRADESH,37
20440,Andhra Pradesh,551,Y.S.R.,R,Y.S.R.,551,ANDHRA PRADESH,37
20499,Andhra Pradesh,551,Y.S.R.,U,Y.S.R.,551,ANDHRA PRADESH,37
20501,Andhra Pradesh,551,Y.S.R.,R,Y.S.R.,551,ANDHRA PRADESH,37
20506,Andhra Pradesh,551,Y.S.R.,U,Y.S.R.,551,ANDHRA PRADESH,37
20511,Andhra Pradesh,551,Y.S.R.,R,Y.S.R.,551,ANDHRA PRADESH,37
20547,Andhra Pradesh,551,Y.S.R.,R,Y.S.R.,551,ANDHRA PRADESH,37
20560,Andhra Pradesh,551,Y.S.R.,U,Y.S.R.,551,ANDHRA PRADESH,37
20561,Andhra Pradesh,551,Y.S.R.,R,Y.S.R.,551,ANDHRA PRADESH,37
20596,Andhra Pradesh,551,Y.S.R.,R,Y.S.R.,551,ANDHRA PRADESH,37
20626,Andhra Pradesh,551,Y.S.R.,R,Y.S.R.,551,ANDHRA PRADESH,37
20675,Andhra Pradesh,551,Y.S.R.,U,Y.S.R.,551,ANDHRA PRADESH,37
20767,Andhra Pradesh,551,Y.S.R.,U,Y.S.R.,551,ANDHRA PRADESH,37
20774,Andhra Pradesh,551,Y.S.R.,R,Y.S.R.,551,ANDHRA PRADESH,37
20775,Andhra Pradesh,551,Y.S.R.,U,Y.S.R.,551,ANDHRA PRADESH,37
20823,Andhra Pradesh,551,Y.S.R.,U,Y.S.R.,551,ANDHRA PRADESH,37
20844,Andhra Pradesh,551,Y.S.R.,U,Y.S.R.,551,ANDHRA PRADESH,37
20847,Andhra Pradesh,551,Y.S.R.,U,Y.S.R.,551,ANDHRA PRADESH,37
20850,Andhra Pradesh,551,Y.S.R.,R,Y.S.R.,551,ANDHRA PRADESH,37
20856,Andhra Pradesh,551,Y.S.R.,U,Y.S.R.,551,ANDHRA PRADESH,37
20925,Andhra Pradesh,551,Y.S.R.,U,Y.S.R.,551,ANDHRA PRADESH,37
20930,Andhra Pradesh,551,Y.S.R.,U,Y.S.R.,551,ANDHRA PRADESH,37
20931,Andhra Pradesh,551,Y.S.R.,U,Y.S.R.,551,ANDHRA PRADESH,37
20936,Andhra Pradesh,551,Y.S.R.,U,Y.S.R.,551,ANDHRA PRADESH,37
20950,Andhra Pradesh,551,Y.S.R.,R,Y.S.R.,551,ANDHRA PRADESH,37
20957,Andhra Pradesh,551,Y.S.R.,R,Y.S.R.,551,ANDHRA PRADESH,37
20970,Andhra Pradesh,551,Y.S.R.,R,Y.S.R.,551,ANDHRA PRADESH,37
20975,Andhra Pradesh,551,Y.S.R.,R,Y.S.R.,551,ANDHRA PRADESH,37
20021,Andhra Pradesh,554,Chittoor,U,Chittoor,554,ANDHRA PRADESH,37
20028,Andhra Pradesh,554,Chittoor,U,Chittoor,554,ANDHRA PRADESH,37
20060,Andhra Pradesh,554,Chittoor,R,Chittoor,554,ANDHRA PRADESH,37
20063,Andhra Pradesh,554,Chittoor,R,Chittoor,554,ANDHRA PRADESH,37
20144,Andhra Pradesh,554,Chittoor,R,Chittoor,554,ANDHRA PRADESH,37
20159,Andhra Pradesh,554,Chittoor,U,Chittoor,554,ANDHRA PRADESH,37
20190,Andhra Pradesh,554,Chittoor,U,Chittoor,554,ANDHRA PRADESH,37
20192,Andhra Pradesh,554,Chittoor,R,Chittoor,554,ANDHRA PRADESH,37
20294,Andhra Pradesh,554,Chittoor,R,Chittoor,554,ANDHRA PRADESH,37
20350,Andhra Pradesh,554,Chittoor,R,Chittoor,554,ANDHRA PRADESH,37
20395,Andhra Pradesh,554,Chittoor,R,Chittoor,554,ANDHRA PRADESH,37
